Id,SalePrice
2733,155654.38203183029
2734,164043.28759064854
2735,136314.89374210249
2736,144908.93262714994
2737,127441.08843084417
2738,153429.82528603385
2739,158983.15294329956
2740,148086.66694215187
2741,148186.79423556291
2742,165576.20895282723
2743,146480.83386264762
2744,145817.64217141684
2745,136191.0644957693
2746,123792.86606141381
2747,158181.05974897911
2748,123308.72703343107
2749,130206.67257520952
2750,140637.51213805759
2751,110458.40496684164
2752,243483.74080728859
2753,150448.57581247744
2754,153109.42583192943
2755,141578.21154249585
2756,75479.159115153059
2757,70975.433082001444
2758,79157.647060337433
2759,177844.58483319046
2760,125327.42423880588
2761,140323.06531353021
2762,138274.50144407866
2763,195085.87238400846
2764,166335.82108409394
2765,277121.88080177264
2766,127818.61667102415
2767,91404.504786161357
2768,157341.67660399113
2769,138526.36670184333
2770,157515.20056355649
2771,132827.59339833117
2772,104836.98780956892
2773,154501.04276156594
2774,141428.73727607747
2775,136428.55529704251
2776,163461.55703449497
2777,185432.55699210233
2778,127970.99070460135
2779,126447.02669229028
2780,122451.15586506441
2781,115920.97690151299
2782,91137.182582093403
2783,96153.965437898049
2784,132834.33408670162
2785,146323.5725372071
2786,58065.405418731694
2787,119201.17791518087
2788,79101.204215020873
2789,242441.19222208596
2790,95114.689752374048
2791,131767.75767716148
2792,87342.861660289753
2793,149164.92145826816
2794,106266.59743057872
2795,128422.11691756555
2796,116679.81725984965
2797,209470.50995992555
2798,117858.57081311321
2799,120436.97573734957
2800,90939.946985559553
2801,134502.4402494028
2802,122603.43366740076
2803,191051.55156788099
2804,125462.77216268801
2805,101216.31251226712
2806,109029.32459873804
2807,147577.36202035323
2808,137373.23945093638
2809,129627.08215537317
2810,141213.47655757706
2811,159747.22337155105
2812,142743.08360155654
2813,150804.86368076832
2814,151825.63261551195
2815,125474.51510916105
2816,245641.87493698404
2817,148936.52147985727
2818,121580.27453243143
2819,162078.40350939339
2820,118073.59669009544
2821,107933.81417372188
2822,174635.90995334953
2823,243317.58777599782
2824,148695.66760551283
2825,136418.71562048627
2826,134086.46336622964
2827,144134.58328719786
2828,175735.77170511833
2829,183663.4459025586
2830,245880.46639164031
2831,195695.92692575048
2832,205623.0410461025
2833,253872.74308313342
2834,218951.14866152426
2835,225450.29984348762
2836,194530.59663880549
2837,143455.70791590158
2838,143292.58156893097
2839,169666.98773392683
2840,190805.67536833088
2841,202203.42729614378
2842,208556.80837267434
2843,128645.37299100155
2844,156786.99307272135
2845,126161.2072311837
2846,210003.81237252941
2847,198367.7289841524
2848,196613.87195242062
2849,212099.16583783503
2850,253298.42917501979
2851,232941.43265812719
2852,231978.18999628769
2853,231102.6633792978
2854,143161.05305451227
2855,144111.64821365103
2856,205921.34759619611
2857,189967.20967557267
2858,192655.98503546705
2859,129035.89372008426
2860,100423.44328029992
2861,149012.07869214937
2862,200506.96830450039
2863,111889.23433075153
2864,255993.03224481424
2865,143121.5188762692
2866,134995.85985667873
2867,89556.116730127542
2868,137492.04394743996
2869,132189.19920390224
2870,131190.48491394272
2871,118135.00019873415
2872,51845.718591260244
2873,98398.836184950793
2874,138172.44981974532
2875,141330.25236202127
2876,145670.69694833635
2877,143412.41438717558
2878,156938.2024246949
2879,127749.9428255651
2880,121939.96731956869
2881,151026.817933691
2882,138472.67662545777
2883,189953.63803163628
2884,173288.74994063427
2885,161458.12261530489
2886,164413.79436083129
2887,117576.68116751117
2888,145000.29165539876
2889,81056.043060231619
2890,87500.286902281703
2891,159259.54715774933
2892,57874.525604672483
2893,113172.07989440954
2894,54790.340279665324
2895,264341.3742528116
2896,252620.74982509261
2897,193333.37604429846
2898,191630.64386366075
2899,250513.74905543643
2900,159465.42280048039
2901,191806.47038287178
2902,165147.30311759427
2903,312841.54566972196
2904,304598.44196713238
2905,99216.11105831145
2906,198527.02364899675
2907,114921.80108980935
2908,128159.60501331025
2909,136788.33151655909
2910,79126.12502844572
2911,79572.877739125339
2912,144806.2051396828
2913,82545.775905392627
2914,75628.931167458271
2915,75628.931167458271
2916,82545.775905392627
2917,152464.66522272679
2918,100894.0840125949
2919,234985.07163988115
